Processing molecule: uracil
Running with beta = 40
Running with l = 210
Starting Davidson with n_aux = 840, l_buffer = 410, thresh = 0.0015, max_iter = 500
Iter 1: V_size = 42, Converged = 0, ‖r‖ (largest λ) = 1.4440469943908738
EV 3269 converged λ = -0.0000004431, ‖r‖ = 1.33e-08, stable for 3 iters
EV 3270 converged λ = -0.0000004420, ‖r‖ = 1.30e-08, stable for 3 iters
EV 3271 converged λ = -0.0000004417, ‖r‖ = 1.39e-08, stable for 3 iters
EV 3272 converged λ = -0.0000004407, ‖r‖ = 1.32e-08, stable for 3 iters
EV 3273 converged λ = -0.0000004399, ‖r‖ = 1.34e-08, stable for 3 iters
EV 3274 converged λ = -0.0000004396, ‖r‖ = 1.32e-08, stable for 3 iters
EV 3275 converged λ = -0.0000004389, ‖r‖ = 1.32e-08, stable for 3 iters
EV 3276 converged λ = -0.0000004380, ‖r‖ = 1.31e-08, stable for 3 iters
EV 3277 converged λ = -0.0000004375, ‖r‖ = 1.28e-08, stable for 3 iters
EV 3278 converged λ = -0.0000004367, ‖r‖ = 1.29e-08, stable for 3 iters
EV 3279 converged λ = -0.0000004364, ‖r‖ = 1.24e-08, stable for 3 iters
EV 3280 converged λ = -0.0000004357, ‖r‖ = 1.32e-08, stable for 3 iters
EV 3281 converged λ = -0.0000004347, ‖r‖ = 1.27e-08, stable for 3 iters
EV 3282 converged λ = -0.0000004342, ‖r‖ = 1.31e-08, stable for 3 iters
EV 3283 converged λ = -0.0000004334, ‖r‖ = 1.30e-08, stable for 3 iters
EV 3284 converged λ = -0.0000004332, ‖r‖ = 1.32e-08, stable for 3 iters
EV 3285 converged λ = -0.0000004327, ‖r‖ = 1.30e-08, stable for 3 iters
EV 3286 converged λ = -0.0000004322, ‖r‖ = 1.28e-08, stable for 3 iters
EV 3287 converged λ = -0.0000004316, ‖r‖ = 1.27e-08, stable for 3 iters
EV 3288 converged λ = -0.0000004313, ‖r‖ = 1.31e-08, stable for 3 iters
EV 3289 converged λ = -0.0000004310, ‖r‖ = 1.28e-08, stable for 3 iters
EV 3290 converged λ = -0.0000004298, ‖r‖ = 1.29e-08, stable for 3 iters
EV 3291 converged λ = -0.0000004283, ‖r‖ = 1.26e-08, stable for 3 iters
EV 3292 converged λ = -0.0000004278, ‖r‖ = 1.33e-08, stable for 3 iters
EV 3293 converged λ = -0.0000004273, ‖r‖ = 1.27e-08, stable for 3 iters
EV 3294 converged λ = -0.0000004269, ‖r‖ = 1.31e-08, stable for 3 iters
EV 3295 converged λ = -0.0000004260, ‖r‖ = 1.30e-08, stable for 3 iters
EV 3296 converged λ = -0.0000004258, ‖r‖ = 1.31e-08, stable for 3 iters
EV 3297 converged λ = -0.0000004254, ‖r‖ = 1.28e-08, stable for 3 iters
EV 3298 converged λ = -0.0000004246, ‖r‖ = 1.31e-08, stable for 3 iters
EV 3299 converged λ = -0.0000004234, ‖r‖ = 1.27e-08, stable for 3 iters
EV 3300 converged λ = -0.0000004232, ‖r‖ = 1.34e-08, stable for 3 iters
EV 3301 converged λ = -0.0000004220, ‖r‖ = 1.33e-08, stable for 3 iters
EV 3302 converged λ = -0.0000004214, ‖r‖ = 1.33e-08, stable for 3 iters
EV 3303 converged λ = -0.0000004208, ‖r‖ = 1.28e-08, stable for 3 iters
EV 3304 converged λ = -0.0000004205, ‖r‖ = 1.32e-08, stable for 3 iters
EV 3305 converged λ = -0.0000004200, ‖r‖ = 1.30e-08, stable for 3 iters
EV 3306 converged λ = -0.0000004181, ‖r‖ = 1.29e-08, stable for 3 iters
EV 3307 converged λ = -0.0000004177, ‖r‖ = 1.28e-08, stable for 3 iters
EV 3308 converged λ = -0.0000004175, ‖r‖ = 1.29e-08, stable for 3 iters
EV 3309 converged λ = -0.0000004173, ‖r‖ = 1.26e-08, stable for 3 iters
EV 3310 converged λ = -0.0000004161, ‖r‖ = 1.26e-08, stable for 3 iters
EV 3311 converged λ = -0.0000004159, ‖r‖ = 1.32e-08, stable for 3 iters
EV 3312 converged λ = -0.0000004154, ‖r‖ = 1.26e-08, stable for 3 iters
EV 3313 converged λ = -0.0000004144, ‖r‖ = 1.31e-08, stable for 3 iters
EV 3314 converged λ = -0.0000004143, ‖r‖ = 1.35e-08, stable for 3 iters
EV 3315 converged λ = -0.0000004128, ‖r‖ = 1.27e-08, stable for 3 iters
EV 3316 converged λ = -0.0000004122, ‖r‖ = 1.30e-08, stable for 3 iters
EV 3317 converged λ = -0.0000004116, ‖r‖ = 1.30e-08, stable for 3 iters
EV 3318 converged λ = -0.0000004107, ‖r‖ = 1.30e-08, stable for 3 iters
EV 3319 converged λ = -0.0000004106, ‖r‖ = 1.30e-08, stable for 3 iters
EV 3320 converged λ = -0.0000004097, ‖r‖ = 1.26e-08, stable for 3 iters
EV 3321 converged λ = -0.0000004093, ‖r‖ = 1.28e-08, stable for 3 iters
EV 3322 converged λ = -0.0000004086, ‖r‖ = 1.24e-08, stable for 3 iters
EV 3323 converged λ = -0.0000004083, ‖r‖ = 1.29e-08, stable for 3 iters
EV 3324 converged λ = -0.0000004077, ‖r‖ = 1.27e-08, stable for 3 iters
EV 3325 converged λ = -0.0000004070, ‖r‖ = 1.25e-08, stable for 3 iters
EV 3326 converged λ = -0.0000004067, ‖r‖ = 1.23e-08, stable for 3 iters
EV 3327 converged λ = -0.0000004062, ‖r‖ = 1.31e-08, stable for 3 iters
EV 3328 converged λ = -0.0000004058, ‖r‖ = 1.25e-08, stable for 3 iters
EV 3329 converged λ = -0.0000004054, ‖r‖ = 1.27e-08, stable for 3 iters
EV 3330 converged λ = -0.0000004048, ‖r‖ = 1.31e-08, stable for 3 iters
EV 3331 converged λ = -0.0000004042, ‖r‖ = 1.27e-08, stable for 3 iters
EV 3332 converged λ = -0.0000004039, ‖r‖ = 1.30e-08, stable for 3 iters
EV 3333 converged λ = -0.0000004032, ‖r‖ = 1.28e-08, stable for 3 iters
EV 3334 converged λ = -0.0000004026, ‖r‖ = 1.26e-08, stable for 3 iters
EV 3335 converged λ = -0.0000004017, ‖r‖ = 1.25e-08, stable for 3 iters
EV 3336 converged λ = -0.0000004015, ‖r‖ = 1.28e-08, stable for 3 iters
EV 3337 converged λ = -0.0000004006, ‖r‖ = 1.22e-08, stable for 3 iters
EV 3338 converged λ = -0.0000003999, ‖r‖ = 1.28e-08, stable for 3 iters
EV 3339 converged λ = -0.0000003994, ‖r‖ = 1.25e-08, stable for 3 iters
EV 3340 converged λ = -0.0000003986, ‖r‖ = 1.31e-08, stable for 3 iters
EV 3341 converged λ = -0.0000003984, ‖r‖ = 1.31e-08, stable for 3 iters
EV 3342 converged λ = -0.0000003976, ‖r‖ = 1.28e-08, stable for 3 iters
EV 3343 converged λ = -0.0000003974, ‖r‖ = 1.32e-08, stable for 3 iters
EV 3344 converged λ = -0.0000003972, ‖r‖ = 1.29e-08, stable for 3 iters
EV 3345 converged λ = -0.0000003968, ‖r‖ = 1.31e-08, stable for 3 iters
EV 3346 converged λ = -0.0000003956, ‖r‖ = 1.28e-08, stable for 3 iters
EV 3347 converged λ = -0.0000003954, ‖r‖ = 1.29e-08, stable for 3 iters
EV 3348 converged λ = -0.0000003944, ‖r‖ = 1.29e-08, stable for 3 iters
EV 3349 converged λ = -0.0000003938, ‖r‖ = 1.32e-08, stable for 3 iters
EV 3350 converged λ = -0.0000003931, ‖r‖ = 1.35e-08, stable for 3 iters
EV 3351 converged λ = -0.0000003931, ‖r‖ = 1.27e-08, stable for 3 iters
EV 3352 converged λ = -0.0000003927, ‖r‖ = 1.34e-08, stable for 3 iters
EV 3353 converged λ = -0.0000003922, ‖r‖ = 1.26e-08, stable for 3 iters
EV 3354 converged λ = -0.0000003918, ‖r‖ = 1.31e-08, stable for 3 iters
EV 3355 converged λ = -0.0000003910, ‖r‖ = 1.28e-08, stable for 3 iters
EV 3356 converged λ = -0.0000003907, ‖r‖ = 1.26e-08, stable for 3 iters
EV 3357 converged λ = -0.0000003899, ‖r‖ = 1.27e-08, stable for 3 iters
EV 3358 converged λ = -0.0000003896, ‖r‖ = 1.30e-08, stable for 3 iters
EV 3359 converged λ = -0.0000003891, ‖r‖ = 1.32e-08, stable for 3 iters
EV 3360 converged λ = -0.0000003888, ‖r‖ = 1.32e-08, stable for 3 iters
EV 3361 converged λ = -0.0000003879, ‖r‖ = 1.29e-08, stable for 3 iters
EV 3362 converged λ = -0.0000003877, ‖r‖ = 1.30e-08, stable for 3 iters
EV 3363 converged λ = -0.0000003869, ‖r‖ = 1.31e-08, stable for 3 iters
EV 3364 converged λ = -0.0000003862, ‖r‖ = 1.27e-08, stable for 3 iters
EV 3365 converged λ = -0.0000003857, ‖r‖ = 1.30e-08, stable for 3 iters
EV 3366 converged λ = -0.0000003856, ‖r‖ = 1.29e-08, stable for 3 iters
EV 3367 converged λ = -0.0000003846, ‖r‖ = 1.25e-08, stable for 3 iters
EV 3368 converged λ = -0.0000003843, ‖r‖ = 1.31e-08, stable for 3 iters
EV 3369 converged λ = -0.0000003837, ‖r‖ = 1.29e-08, stable for 3 iters
EV 3370 converged λ = -0.0000003834, ‖r‖ = 1.35e-08, stable for 3 iters
EV 3371 converged λ = -0.0000003825, ‖r‖ = 1.27e-08, stable for 3 iters
EV 3372 converged λ = -0.0000003809, ‖r‖ = 1.24e-08, stable for 3 iters
EV 3373 converged λ = -0.0000003803, ‖r‖ = 1.27e-08, stable for 3 iters
EV 3374 converged λ = -0.0000003802, ‖r‖ = 1.25e-08, stable for 3 iters
EV 3375 converged λ = -0.0000003799, ‖r‖ = 1.30e-08, stable for 3 iters
EV 3376 converged λ = -0.0000003789, ‖r‖ = 1.31e-08, stable for 3 iters
EV 3377 converged λ = -0.0000003784, ‖r‖ = 1.27e-08, stable for 3 iters
EV 3378 converged λ = -0.0000003780, ‖r‖ = 1.26e-08, stable for 3 iters
EV 3379 converged λ = -0.0000003779, ‖r‖ = 1.24e-08, stable for 3 iters
EV 3380 converged λ = -0.0000003771, ‖r‖ = 1.27e-08, stable for 3 iters
EV 3381 converged λ = -0.0000003768, ‖r‖ = 1.31e-08, stable for 3 iters
EV 3382 converged λ = -0.0000003762, ‖r‖ = 1.30e-08, stable for 3 iters
EV 3383 converged λ = -0.0000003758, ‖r‖ = 1.25e-08, stable for 3 iters
EV 3384 converged λ = -0.0000003750, ‖r‖ = 1.24e-08, stable for 3 iters
EV 3385 converged λ = -0.0000003747, ‖r‖ = 1.25e-08, stable for 3 iters
EV 3386 converged λ = -0.0000003746, ‖r‖ = 1.31e-08, stable for 3 iters
EV 3387 converged λ = -0.0000003741, ‖r‖ = 1.25e-08, stable for 3 iters
EV 3388 converged λ = -0.0000003740, ‖r‖ = 1.29e-08, stable for 3 iters
EV 3389 converged λ = -0.0000003737, ‖r‖ = 1.33e-08, stable for 3 iters
EV 3390 converged λ = -0.0000003729, ‖r‖ = 1.28e-08, stable for 3 iters
EV 3391 converged λ = -0.0000003724, ‖r‖ = 1.33e-08, stable for 3 iters
EV 3392 converged λ = -0.0000003718, ‖r‖ = 1.29e-08, stable for 3 iters
EV 3393 converged λ = -0.0000003712, ‖r‖ = 1.32e-08, stable for 3 iters
EV 3394 converged λ = -0.0000003709, ‖r‖ = 1.27e-08, stable for 3 iters
EV 3395 converged λ = -0.0000003703, ‖r‖ = 1.31e-08, stable for 3 iters
EV 3396 converged λ = -0.0000003689, ‖r‖ = 1.27e-08, stable for 3 iters
EV 3397 converged λ = -0.0000003684, ‖r‖ = 1.24e-08, stable for 3 iters
EV 3398 converged λ = -0.0000003679, ‖r‖ = 1.28e-08, stable for 3 iters
EV 3399 converged λ = -0.0000003677, ‖r‖ = 1.27e-08, stable for 3 iters
EV 3400 converged λ = -0.0000003673, ‖r‖ = 1.27e-08, stable for 3 iters
EV 3401 converged λ = -0.0000003662, ‖r‖ = 1.27e-08, stable for 3 iters
EV 3402 converged λ = -0.0000003658, ‖r‖ = 1.30e-08, stable for 3 iters
EV 3403 converged λ = -0.0000003655, ‖r‖ = 1.28e-08, stable for 3 iters
EV 3404 converged λ = -0.0000003652, ‖r‖ = 1.24e-08, stable for 3 iters
EV 3405 converged λ = -0.0000003645, ‖r‖ = 1.31e-08, stable for 3 iters
EV 3406 converged λ = -0.0000003642, ‖r‖ = 1.24e-08, stable for 3 iters
EV 3407 converged λ = -0.0000003638, ‖r‖ = 1.29e-08, stable for 3 iters
EV 3408 converged λ = -0.0000003630, ‖r‖ = 1.29e-08, stable for 3 iters
EV 3409 converged λ = -0.0000003628, ‖r‖ = 1.27e-08, stable for 3 iters
EV 3410 converged λ = -0.0000003624, ‖r‖ = 1.33e-08, stable for 3 iters
EV 3411 converged λ = -0.0000003614, ‖r‖ = 1.28e-08, stable for 3 iters
EV 3412 converged λ = -0.0000003612, ‖r‖ = 1.26e-08, stable for 3 iters
EV 3413 converged λ = -0.0000003601, ‖r‖ = 1.31e-08, stable for 3 iters
EV 3414 converged λ = -0.0000003595, ‖r‖ = 1.21e-08, stable for 3 iters
EV 3415 converged λ = -0.0000003590, ‖r‖ = 1.26e-08, stable for 3 iters
EV 3416 converged λ = -0.0000003587, ‖r‖ = 1.28e-08, stable for 3 iters
EV 3417 converged λ = -0.0000003584, ‖r‖ = 1.29e-08, stable for 3 iters
EV 3418 converged λ = -0.0000003580, ‖r‖ = 1.33e-08, stable for 3 iters
EV 3419 converged λ = -0.0000003573, ‖r‖ = 1.30e-08, stable for 3 iters
EV 3420 converged λ = -0.0000003568, ‖r‖ = 1.29e-08, stable for 3 iters
EV 3421 converged λ = -0.0000003548, ‖r‖ = 1.25e-08, stable for 3 iters
EV 3422 converged λ = -0.0000003547, ‖r‖ = 1.33e-08, stable for 3 iters
EV 3423 converged λ = -0.0000003544, ‖r‖ = 1.36e-08, stable for 3 iters
EV 3424 converged λ = -0.0000003539, ‖r‖ = 1.23e-08, stable for 3 iters
EV 3425 converged λ = -0.0000003535, ‖r‖ = 1.33e-08, stable for 3 iters
EV 3426 converged λ = -0.0000003529, ‖r‖ = 1.33e-08, stable for 3 iters
EV 3427 converged λ = -0.0000003524, ‖r‖ = 1.31e-08, stable for 3 iters
EV 3428 converged λ = -0.0000003514, ‖r‖ = 1.25e-08, stable for 3 iters
EV 3429 converged λ = -0.0000003512, ‖r‖ = 1.32e-08, stable for 3 iters
EV 3430 converged λ = -0.0000003507, ‖r‖ = 1.30e-08, stable for 3 iters
EV 3431 converged λ = -0.0000003505, ‖r‖ = 1.29e-08, stable for 3 iters
EV 3432 converged λ = -0.0000003498, ‖r‖ = 1.27e-08, stable for 3 iters
EV 3433 converged λ = -0.0000003496, ‖r‖ = 1.29e-08, stable for 3 iters
EV 3434 converged λ = -0.0000003490, ‖r‖ = 1.35e-08, stable for 3 iters
EV 3435 converged λ = -0.0000003486, ‖r‖ = 1.26e-08, stable for 3 iters
EV 3436 converged λ = -0.0000003482, ‖r‖ = 1.31e-08, stable for 3 iters
EV 3437 converged λ = -0.0000003481, ‖r‖ = 1.27e-08, stable for 3 iters
EV 3438 converged λ = -0.0000003465, ‖r‖ = 1.31e-08, stable for 3 iters
EV 3439 converged λ = -0.0000003462, ‖r‖ = 1.31e-08, stable for 3 iters
EV 3440 converged λ = -0.0000003459, ‖r‖ = 1.25e-08, stable for 3 iters
EV 3441 converged λ = -0.0000003456, ‖r‖ = 1.31e-08, stable for 3 iters
EV 3442 converged λ = -0.0000003449, ‖r‖ = 1.29e-08, stable for 3 iters
EV 3443 converged λ = -0.0000003447, ‖r‖ = 1.33e-08, stable for 3 iters
EV 3444 converged λ = -0.0000003443, ‖r‖ = 1.32e-08, stable for 3 iters
EV 3445 converged λ = -0.0000003435, ‖r‖ = 1.31e-08, stable for 3 iters
EV 3446 converged λ = -0.0000003434, ‖r‖ = 1.32e-08, stable for 3 iters
EV 3447 converged λ = -0.0000003429, ‖r‖ = 1.29e-08, stable for 3 iters
EV 3448 converged λ = -0.0000003422, ‖r‖ = 1.33e-08, stable for 3 iters
EV 3449 converged λ = -0.0000003411, ‖r‖ = 1.26e-08, stable for 3 iters
EV 3450 converged λ = -0.0000003404, ‖r‖ = 1.31e-08, stable for 3 iters
EV 3451 converged λ = -0.0000003396, ‖r‖ = 1.29e-08, stable for 3 iters
EV 3452 converged λ = -0.0000003395, ‖r‖ = 1.37e-08, stable for 3 iters
EV 3453 converged λ = -0.0000003388, ‖r‖ = 1.29e-08, stable for 3 iters
EV 3454 converged λ = -0.0000003383, ‖r‖ = 1.25e-08, stable for 3 iters
EV 3455 converged λ = -0.0000003380, ‖r‖ = 1.29e-08, stable for 3 iters
EV 3456 converged λ = -0.0000003377, ‖r‖ = 1.33e-08, stable for 3 iters
EV 3457 converged λ = -0.0000003376, ‖r‖ = 1.32e-08, stable for 3 iters
EV 3458 converged λ = -0.0000003369, ‖r‖ = 1.27e-08, stable for 3 iters
EV 3459 converged λ = -0.0000003360, ‖r‖ = 1.26e-08, stable for 3 iters
EV 3460 converged λ = -0.0000003355, ‖r‖ = 1.32e-08, stable for 3 iters
EV 3461 converged λ = -0.0000003342, ‖r‖ = 1.26e-08, stable for 3 iters
EV 3462 converged λ = -0.0000003338, ‖r‖ = 1.32e-08, stable for 3 iters
EV 3463 converged λ = -0.0000003334, ‖r‖ = 1.28e-08, stable for 3 iters
EV 3464 converged λ = -0.0000003329, ‖r‖ = 1.30e-08, stable for 3 iters
EV 3465 converged λ = -0.0000003327, ‖r‖ = 1.37e-08, stable for 3 iters
EV 3466 converged λ = -0.0000003319, ‖r‖ = 1.30e-08, stable for 3 iters
EV 3467 converged λ = -0.0000003311, ‖r‖ = 1.30e-08, stable for 3 iters
EV 3468 converged λ = -0.0000003303, ‖r‖ = 1.30e-08, stable for 3 iters
EV 3469 converged λ = -0.0000003301, ‖r‖ = 1.30e-08, stable for 3 iters
EV 3470 converged λ = -0.0000003298, ‖r‖ = 1.32e-08, stable for 3 iters
EV 3471 converged λ = -0.0000003295, ‖r‖ = 1.30e-08, stable for 3 iters
EV 3472 converged λ = -0.0000003292, ‖r‖ = 1.31e-08, stable for 3 iters
EV 3473 converged λ = -0.0000003289, ‖r‖ = 1.30e-08, stable for 3 iters
EV 3474 converged λ = -0.0000003283, ‖r‖ = 1.38e-08, stable for 3 iters
EV 3475 converged λ = -0.0000003281, ‖r‖ = 1.30e-08, stable for 3 iters
EV 3476 converged λ = -0.0000003271, ‖r‖ = 1.36e-08, stable for 3 iters
EV 3477 converged λ = -0.0000003271, ‖r‖ = 1.29e-08, stable for 3 iters
EV 3478 converged λ = -0.0000003266, ‖r‖ = 1.24e-08, stable for 3 iters
EV 3479 converged λ = -0.0000003257, ‖r‖ = 1.30e-08, stable for 3 iters
EV 3480 converged λ = -0.0000003254, ‖r‖ = 1.26e-08, stable for 3 iters
EV 3481 converged λ = -0.0000003247, ‖r‖ = 1.28e-08, stable for 3 iters
EV 3482 converged λ = -0.0000003236, ‖r‖ = 1.28e-08, stable for 3 iters
EV 3483 converged λ = -0.0000003231, ‖r‖ = 1.32e-08, stable for 3 iters
EV 3484 converged λ = -0.0000003229, ‖r‖ = 1.24e-08, stable for 3 iters
EV 3485 converged λ = -0.0000003227, ‖r‖ = 1.26e-08, stable for 3 iters
EV 3486 converged λ = -0.0000003220, ‖r‖ = 1.33e-08, stable for 3 iters
EV 3487 converged λ = -0.0000003218, ‖r‖ = 1.28e-08, stable for 3 iters
EV 3488 converged λ = -0.0000003216, ‖r‖ = 1.28e-08, stable for 3 iters
EV 3489 converged λ = -0.0000003210, ‖r‖ = 1.32e-08, stable for 3 iters
EV 3490 converged λ = -0.0000003208, ‖r‖ = 1.33e-08, stable for 3 iters
EV 3491 converged λ = -0.0000003204, ‖r‖ = 1.26e-08, stable for 3 iters
EV 3492 converged λ = -0.0000003199, ‖r‖ = 1.30e-08, stable for 3 iters
EV 3493 converged λ = -0.0000003194, ‖r‖ = 1.33e-08, stable for 3 iters
EV 3494 converged λ = -0.0000003192, ‖r‖ = 1.25e-08, stable for 3 iters
EV 3495 converged λ = -0.0000003184, ‖r‖ = 1.32e-08, stable for 3 iters
EV 3496 converged λ = -0.0000003181, ‖r‖ = 1.33e-08, stable for 3 iters
EV 3497 converged λ = -0.0000003179, ‖r‖ = 1.32e-08, stable for 3 iters
EV 3498 converged λ = -0.0000003177, ‖r‖ = 1.35e-08, stable for 3 iters
EV 3499 converged λ = -0.0000003170, ‖r‖ = 1.22e-08, stable for 3 iters
EV 3500 converged λ = -0.0000003158, ‖r‖ = 1.30e-08, stable for 3 iters
EV 3501 converged λ = -0.0000003155, ‖r‖ = 1.30e-08, stable for 3 iters
EV 3502 converged λ = -0.0000003152, ‖r‖ = 1.29e-08, stable for 3 iters
EV 3503 converged λ = -0.0000003146, ‖r‖ = 1.28e-08, stable for 3 iters
EV 3504 converged λ = -0.0000003142, ‖r‖ = 1.35e-08, stable for 3 iters
EV 3505 converged λ = -0.0000003136, ‖r‖ = 1.33e-08, stable for 3 iters
EV 3506 converged λ = -0.0000003133, ‖r‖ = 1.32e-08, stable for 3 iters
EV 3507 converged λ = -0.0000003123, ‖r‖ = 1.31e-08, stable for 3 iters
EV 3508 converged λ = -0.0000003118, ‖r‖ = 1.32e-08, stable for 3 iters
EV 3509 converged λ = -0.0000003114, ‖r‖ = 1.34e-08, stable for 3 iters
EV 3510 converged λ = -0.0000003109, ‖r‖ = 1.32e-08, stable for 3 iters
EV 3511 converged λ = -0.0000003106, ‖r‖ = 1.28e-08, stable for 3 iters
EV 3512 converged λ = -0.0000003102, ‖r‖ = 1.29e-08, stable for 3 iters
EV 3513 converged λ = -0.0000003097, ‖r‖ = 1.29e-08, stable for 3 iters
EV 3514 converged λ = -0.0000003092, ‖r‖ = 1.32e-08, stable for 3 iters
EV 3515 converged λ = -0.0000003083, ‖r‖ = 1.35e-08, stable for 3 iters
EV 3516 converged λ = -0.0000003075, ‖r‖ = 1.34e-08, stable for 3 iters
EV 3517 converged λ = -0.0000003075, ‖r‖ = 1.32e-08, stable for 3 iters
EV 3518 converged λ = -0.0000003067, ‖r‖ = 1.24e-08, stable for 3 iters
EV 3519 converged λ = -0.0000003066, ‖r‖ = 1.33e-08, stable for 3 iters
EV 3520 converged λ = -0.0000003062, ‖r‖ = 1.34e-08, stable for 3 iters
EV 3521 converged λ = -0.0000003056, ‖r‖ = 1.35e-08, stable for 3 iters
EV 3522 converged λ = -0.0000003049, ‖r‖ = 1.28e-08, stable for 3 iters
EV 3523 converged λ = -0.0000003047, ‖r‖ = 1.27e-08, stable for 3 iters
EV 3524 converged λ = -0.0000003045, ‖r‖ = 1.25e-08, stable for 3 iters
EV 3525 converged λ = -0.0000003041, ‖r‖ = 1.31e-08, stable for 3 iters
EV 3526 converged λ = -0.0000003038, ‖r‖ = 1.35e-08, stable for 3 iters
EV 3527 converged λ = -0.0000003037, ‖r‖ = 1.36e-08, stable for 3 iters
EV 3528 converged λ = -0.0000003026, ‖r‖ = 1.34e-08, stable for 3 iters
EV 3529 converged λ = -0.0000003025, ‖r‖ = 1.30e-08, stable for 3 iters
EV 3530 converged λ = -0.0000003021, ‖r‖ = 1.29e-08, stable for 3 iters
EV 3531 converged λ = -0.0000003019, ‖r‖ = 1.39e-08, stable for 3 iters
EV 3532 converged λ = -0.0000003012, ‖r‖ = 1.35e-08, stable for 3 iters
EV 3533 converged λ = -0.0000002999, ‖r‖ = 1.35e-08, stable for 3 iters
EV 3534 converged λ = -0.0000002995, ‖r‖ = 1.30e-08, stable for 3 iters
EV 3535 converged λ = -0.0000002993, ‖r‖ = 1.35e-08, stable for 3 iters
EV 3536 converged λ = -0.0000002990, ‖r‖ = 1.32e-08, stable for 3 iters
EV 3537 converged λ = -0.0000002981, ‖r‖ = 1.32e-08, stable for 3 iters
EV 3538 converged λ = -0.0000002976, ‖r‖ = 1.31e-08, stable for 3 iters
EV 3539 converged λ = -0.0000002972, ‖r‖ = 1.30e-08, stable for 3 iters
EV 3540 converged λ = -0.0000002970, ‖r‖ = 1.26e-08, stable for 3 iters
EV 3541 converged λ = -0.0000002960, ‖r‖ = 1.34e-08, stable for 3 iters
EV 3542 converged λ = -0.0000002958, ‖r‖ = 1.27e-08, stable for 3 iters
EV 3543 converged λ = -0.0000002954, ‖r‖ = 1.32e-08, stable for 3 iters
EV 3544 converged λ = -0.0000002952, ‖r‖ = 1.35e-08, stable for 3 iters
EV 3545 converged λ = -0.0000002949, ‖r‖ = 1.38e-08, stable for 3 iters
EV 3546 converged λ = -0.0000002934, ‖r‖ = 1.35e-08, stable for 3 iters
EV 3547 converged λ = -0.0000002932, ‖r‖ = 1.36e-08, stable for 3 iters
EV 3548 converged λ = -0.0000002931, ‖r‖ = 1.33e-08, stable for 3 iters
EV 3549 converged λ = -0.0000002928, ‖r‖ = 1.33e-08, stable for 3 iters
EV 3550 converged λ = -0.0000002923, ‖r‖ = 1.35e-08, stable for 3 iters
EV 3551 converged λ = -0.0000002921, ‖r‖ = 1.32e-08, stable for 3 iters
EV 3552 converged λ = -0.0000002906, ‖r‖ = 1.36e-08, stable for 3 iters
EV 3553 converged λ = -0.0000002905, ‖r‖ = 1.39e-08, stable for 3 iters
EV 3554 converged λ = -0.0000002903, ‖r‖ = 1.34e-08, stable for 3 iters
EV 3555 converged λ = -0.0000002900, ‖r‖ = 1.33e-08, stable for 3 iters
EV 3556 converged λ = -0.0000002898, ‖r‖ = 1.39e-08, stable for 3 iters
EV 3557 converged λ = -0.0000002889, ‖r‖ = 1.34e-08, stable for 3 iters
EV 3558 converged λ = -0.0000002880, ‖r‖ = 1.34e-08, stable for 3 iters
EV 3559 converged λ = -0.0000002879, ‖r‖ = 1.38e-08, stable for 3 iters
EV 3560 converged λ = -0.0000002867, ‖r‖ = 1.40e-08, stable for 3 iters
EV 3561 converged λ = -0.0000002866, ‖r‖ = 1.36e-08, stable for 3 iters
EV 3562 converged λ = -0.0000002865, ‖r‖ = 1.39e-08, stable for 3 iters
EV 3563 converged λ = -0.0000002859, ‖r‖ = 1.31e-08, stable for 3 iters
EV 3564 converged λ = -0.0000002850, ‖r‖ = 1.41e-08, stable for 3 iters
EV 3565 converged λ = -0.0000002848, ‖r‖ = 1.39e-08, stable for 3 iters
EV 3566 converged λ = -0.0000002844, ‖r‖ = 1.37e-08, stable for 3 iters
EV 3567 converged λ = -0.0000002842, ‖r‖ = 1.32e-08, stable for 3 iters
EV 3568 converged λ = -0.0000002837, ‖r‖ = 1.37e-08, stable for 3 iters
EV 3569 converged λ = -0.0000002835, ‖r‖ = 1.36e-08, stable for 3 iters
EV 3570 converged λ = -0.0000002834, ‖r‖ = 1.38e-08, stable for 3 iters
EV 3571 converged λ = -0.0000002829, ‖r‖ = 1.39e-08, stable for 3 iters
EV 3572 converged λ = -0.0000002823, ‖r‖ = 1.35e-08, stable for 3 iters
EV 3573 converged λ = -0.0000002821, ‖r‖ = 1.32e-08, stable for 3 iters
EV 3574 converged λ = -0.0000002815, ‖r‖ = 1.34e-08, stable for 3 iters
EV 3575 converged λ = -0.0000002809, ‖r‖ = 1.38e-08, stable for 3 iters
EV 3576 converged λ = -0.0000002803, ‖r‖ = 1.37e-08, stable for 3 iters
EV 3577 converged λ = -0.0000002799, ‖r‖ = 1.42e-08, stable for 3 iters
EV 3578 converged λ = -0.0000002796, ‖r‖ = 1.33e-08, stable for 3 iters
EV 3579 converged λ = -0.0000002792, ‖r‖ = 1.31e-08, stable for 3 iters
EV 3580 converged λ = -0.0000002792, ‖r‖ = 1.38e-08, stable for 3 iters
EV 3581 converged λ = -0.0000002775, ‖r‖ = 1.35e-08, stable for 3 iters
EV 3582 converged λ = -0.0000002771, ‖r‖ = 1.36e-08, stable for 3 iters
EV 3583 converged λ = -0.0000002765, ‖r‖ = 1.35e-08, stable for 3 iters
